,portfolio,investment,cash
2020-11-10,161537.46627985995,86625.14218618997,74912.32409366999
2020-11-11,161619.48395090998,86707.15985724001,74912.32409366999
2020-11-12,161425.45090603997,86513.12681236998,74912.32409366999
2020-11-13,162022.61555586,87110.29146219,74912.32409366999
2020-11-14,162439.72462785,89493.9581073,72945.76652055
2020-11-17,164058.12738784,91106.57584751,72951.55154033
2020-11-18,163819.82419166,88670.62258133001,75149.20161033
2020-11-19,162672.69431120998,87678.13043305998,74994.56387815
2020-11-20,163465.32498509,88470.76110693999,74994.56387815
2020-11-23,164661.21760253,87245.65372438,77415.56387815
2020-11-24,165101.22642623,87278.82616456,77822.40026167
2020-11-25,164425.30297423998,86602.90271257,77822.40026167
2020-11-26,165784.45654093998,87355.85085747,78428.60568347
2020-11-27,166506.28421890998,86994.53119847999,79511.75302043
2020-12-01,168259.99277323,88748.2397528,79511.75302043
2020-12-02,169053.33024395,73608.17630152,95445.15394243
2020-12-03,170026.09121071,74093.26224527998,95932.82896543
2020-12-04,170831.96800063,74412.1389852,96419.82901543
2020-12-07,172071.78472451,75651.95570908001,96419.82901543
2020-12-08,171075.83897487,74656.00995944001,96419.82901543
2020-12-09,172191.73270751,75771.90369207998,96419.82901543
2020-12-10,171674.28716887,75254.45815344,96419.82901543
2020-12-11,172372.50353803003,79004.32457460002,93368.17896343001
2020-12-14,172730.97722491,79362.79826148,93368.17896343001
2020-12-15,172654.32886171,79286.14989828,93368.17896343001
2020-12-16,172686.29111723002,79318.11215380002,93368.17896343001
2020-12-17,173454.69249171,80086.51352828,93368.17896343001
2020-12-18,172552.56387307,79184.38490964001,93368.17896343001
2020-12-21,169779.50350899,78150.22608352,91629.27742547
2020-12-22,172103.08604467002,80586.1035392,91516.98250547
2020-12-23,174540.56145295,83023.57894748001,91516.98250547
2020-12-24,174958.74583167,83421.96338619999,91536.78244547
2020-12-28,175615.69718971,84078.91474423998,91536.78244547
2020-12-29,175732.35111655,84195.56867108001,91536.78244547
2020-12-30,176187.64299375,84650.86054827998,91536.78244547
2020-12-31,176324.23113690998,84316.68971944,92007.54141747
2021-01-01,176635.26735907,85406.0458816,91229.22147747
2021-01-04,177700.40057343,86471.17909596,91229.22147747
2021-01-05,179191.62334259,87962.40186512,91229.22147747
2021-01-06,178228.97886399,86999.75738652,91229.22147747
2021-01-07,179360.58297859,88131.36150112002,91229.22147747
2021-01-08,180161.88290355,89021.26566328,91140.61724027
2021-01-11,180999.55134199,89858.93410172,91140.61724027
2021-01-12,182766.22193086997,89723.25477559998,93042.96715527
2021-01-13,183341.10529567004,90298.13814040003,93042.96715527
2021-01-14,184033.20274655,88130.48559128,95902.71715527
2021-01-15,181821.00238651,85918.28523123999,95902.71715527
2021-01-18,179431.88238591002,83529.16523064,95902.71715527
2021-01-19,181795.38624495,85892.66908967998,95902.71715527
2021-01-20,181878.25314043002,85975.53598516001,95902.71715527
2021-01-21,180322.30991115002,84419.59275588002,95902.71715527
2021-01-22,179053.59360691,83150.87645164,95902.71715527
2021-01-25,179079.09324527002,82568.976012,96510.11723327001
2021-01-27,179393.64524811003,82883.52801484002,96510.11723327001
2021-01-28,179251.62818923002,82741.51095596001,96510.11723327001
2021-01-29,179642.99373887,84253.97653559998,95389.01720327
2021-02-01,182576.48375467001,86013.13148499999,96563.35226967001
2021-02-02,184231.70103819002,83788.99220352001,100442.70883467
2021-02-03,185515.06215115002,85072.35331648002,100442.70883467
2021-02-04,187934.09705399,87491.38821932001,100442.70883467
2021-02-05,188072.03651999,81954.56509971998,106117.47142027001
2021-02-08,190795.59097615,89243.11955588,101552.47142027001
2021-02-09,190618.21490067,89065.7434804,101552.47142027001
2021-02-10,191240.37754295,89687.90612268,101552.47142027001
2021-02-11,191801.32137203,90216.07557964,101585.24579239001
2021-02-12,192166.41978435003,90581.17399196001,101585.24579239001
2021-02-15,192664.63156227002,91079.38576988001,101585.24579239001
2021-02-16,192428.08894135,90842.84314896,101585.24579239001
2021-02-17,193105.73393647,92132.78802007998,100972.94591639
2021-02-18,193266.88056139002,92293.93464500002,100972.94591639
2021-02-19,192388.38540223002,90541.62472136,101846.76068087001
2021-02-22,191287.63673439,89440.87605352,101846.76068087001
2021-02-23,193629.27839599,91681.16051146,101948.11788453
2021-02-24,195250.26053479,92886.34261626,102363.91791853
2021-02-25,197132.98988627,94769.07196773999,102363.91791853
2021-02-26,196492.04901279,91802.68965878,104689.35935401
2021-03-01,198621.82122799,93227.4872567,105394.33397129
2021-03-02,200882.55646997003,95353.15262868,105529.40384129001
2021-03-03,201977.13933004998,96447.73548875998,105529.40384129001
2021-03-04,201742.36331913003,96212.95947784002,105529.40384129001
2021-03-05,199749.34489960998,91100.44105831998,108648.90384129001
2021-03-08,202558.50537133001,95728.05153004001,106830.45384129001
2021-03-09,201950.26677121,95119.81292992,106830.45384129001
2021-03-10,201962.89885821,95132.44501692,106830.45384129001
2021-03-12,201823.77861001005,94993.32476872002,106830.45384129001
2021-03-15,200409.65143237,93579.19759108,106830.45384129001
2021-03-16,200281.24069981003,93450.78685852,106830.45384129001
2021-03-17,198810.09615149003,91979.64231020001,106830.45384129001
2021-03-18,196550.37489409,89142.71758056,107407.65731353001
2021-03-19,196446.83662973,89039.17931620001,107407.65731353001
2021-03-22,196686.19642897003,89278.53911544,107407.65731353001
2021-03-23,197067.15712337004,86903.49980984001,110163.65731353001
2021-03-24,194582.68173805,82739.02442452,111843.65731353001
2021-03-25,192523.44622393002,85581.6889104,106941.75731353002
2021-03-26,193897.15303821,86955.39572468,106941.75731353002
2021-03-30,194854.06908705004,87912.31177352,106941.75731353002
2021-03-31,195695.77274813002,88754.0154346,106941.75731353002
2021-04-01,196530.00735045003,89588.25003692001,106941.75731353002
2021-04-05,194864.55593713003,87922.79862360001,106941.75731353002
2021-04-06,195989.06090057,89047.30358704,106941.75731353002
2021-04-07,196452.51184561,89510.75453207998,106941.75731353002
2021-04-08,197095.75957193002,90154.0022584,106941.75731353002
2021-04-09,196617.59063289,89675.83331936,106941.75731353002
2021-04-12,191234.65445741004,84292.89714388,106941.75731353002
2021-04-13,192892.38266597,85950.62535244,106941.75731353002
2021-04-15,193271.07152589003,86329.31421236,106941.75731353002
2021-04-16,193627.02903057,86685.27171704,106941.75731353002
2021-04-19,192719.24749069003,85777.49017716,106941.75731353002
2021-04-20,192491.89118409003,85550.13387056,106941.75731353002
2021-04-22,192764.16489017004,85822.40757664,106941.75731353002
2021-04-23,192790.98528129002,85849.22796776,106941.75731353002
2021-04-26,193496.56861717,86554.81130363999,106941.75731353002
2021-04-27,194116.65988081004,87174.90256728002,106941.75731353002
2021-04-28,194908.06793609,87966.31062255999,106941.75731353002
2021-04-29,195436.87532289003,88495.11800936001,106941.75731353002
2021-04-30,194637.19059457,87695.43328104,106941.75731353002
2021-05-03,194607.19283037,87665.43551683999,106941.75731353002
2021-05-04,194510.77902745001,87569.02171392001,106941.75731353002
2021-05-05,194690.16588433,87748.40857079999,106941.75731353002
2021-05-06,194323.55203573004,87381.79472220001,106941.75731353002
2021-05-07,195385.59307245005,88443.83575892003,106941.75731353002
2021-05-10,196085.14152973,89143.3842162,106941.75731353002
2021-05-11,197649.83132333,106041.27434979998,91608.55697353002
2021-05-12,199244.87744857004,107636.32047504,91608.55697353002
2021-05-14,198759.27452441002,107150.71755088,91608.55697353002
2021-05-17,200497.73184181002,108889.17486828,91608.55697353002
2021-05-18,201569.99682717002,109961.43985364,91608.55697353002
2021-05-19,202773.27805539,108768.91399165998,94004.36406373003
2021-05-20,203714.00209933,106521.4880356,97192.51406373002
2021-05-21,206412.28094657,109219.76688283999,97192.51406373002
2021-05-24,208322.23636513,105437.72230139999,102884.51406373002
2021-05-25,209174.01563787003,104563.92800684001,104610.08763103002
2021-05-26,209522.64123087004,104912.55359984,104610.08763103002
2021-05-27,209064.80471007008,104454.71707904004,104610.08763103002
2021-05-28,207992.36405207,103382.27642103999,104610.08763103002
2021-05-31,208723.91264943004,104113.8250184,104610.08763103002
2021-06-01,207693.03615095,103082.94851992,104610.08763103002
2021-06-02,209426.31652087002,104816.22888984001,104610.08763103002
2021-06-03,211642.79226175003,107032.70463072002,104610.08763103002
2021-06-04,212257.42238364997,107272.94902425997,104984.47335939002
2021-06-07,212473.25490637,107488.78154698001,104984.47335939002
2021-06-08,213297.25143257002,107977.07821718,105320.17321539002
2021-06-09,211725.24955981004,106405.07634442001,105320.17321539002
2021-06-10,213345.59278225002,104576.48743963998,108769.10534261003
2021-06-11,213449.53518405004,104680.42984144003,108769.10534261003
2021-06-14,212171.03248857,103401.92714595997,108769.10534261003
2021-06-15,213104.40730829,102341.30196568,110763.10534261003
2021-06-16,212827.33067997004,102064.22533736,110763.10534261003
2021-06-17,212205.94150069,100662.83630207999,111543.10519861002
2021-06-18,212030.46154120998,99648.90603459996,112381.55550661002
2021-06-21,213750.12708361002,101368.571577,112381.55550661002
2021-06-22,214919.10498881002,102537.54948220002,112381.55550661002
2021-06-23,215417.60602089,103036.05051427998,112381.55550661002
2021-06-24,215730.84014625003,103349.28463964,112381.55550661002
2021-06-25,216516.62966714002,101870.66528058,114645.96438656002
2021-06-28,216295.32374926002,101649.3593627,114645.96438656002
2021-06-29,215325.64297809004,99359.67859153001,115965.96438656002
2021-06-30,216074.05500816,100108.0906216,115965.96438656002
2021-07-01,215596.54402444005,99630.57963788002,115965.96438656002
2021-07-02,216114.95594484,100148.99155827999,115965.96438656002
2021-07-05,217908.23896594002,101942.27457938001,115965.96438656002
2021-07-06,217751.90614258999,101785.94175602998,115965.96438656002
2021-07-07,218593.38717693,102642.42279036998,115950.96438656002
2021-07-08,218360.89712536003,102409.9327388,115950.96438656002
2021-07-09,219274.52720728,108631.01282071999,110643.51438656003
2021-07-12,221312.10788423003,110668.59349767,110643.51438656003
2021-07-13,221787.89368534,111144.37929877998,110643.51438656003
2021-07-14,221219.88036041002,110576.36597385,110643.51438656003
2021-07-15,222583.08714473003,110119.57275817,112463.51438656003
2021-07-16,221934.72682127001,109471.21243471,112463.51438656003
2021-07-19,220645.33929769002,108181.82491113,112463.51438656003
2021-07-20,218551.32361158,106087.80922502,112463.51438656003
2021-07-22,220973.06191161,110753.54752504999,110219.51438656003
2021-07-23,220929.94827871,110710.43389215,110219.51438656003
2021-07-26,221325.84719840006,111106.33281184002,110219.51438656003
2021-07-27,219664.0737661,109444.55937953998,110219.51438656003
2021-07-28,219589.40434056002,109369.889954,110219.51438656003
2021-07-29,221264.55345508002,110000.58906852001,111263.96438656002
2021-07-30,221754.23879917007,110490.27441261003,111263.96438656002
2021-08-02,223258.5533032,110628.13860663999,112630.41469656002
2021-08-03,224095.74963384002,111465.33493728,112630.41469656002
2021-08-04,223179.35432563006,110548.93962907002,112630.41469656002
2021-08-05,222831.45912485002,110201.04442829,112630.41469656002
2021-08-06,222909.83086293004,110279.41616637,112630.41469656002
2021-08-09,222135.19740016002,109504.7827036,112630.41469656002
2021-08-10,219416.78725394,106786.37255737997,112630.41469656002
2021-08-11,220367.64052104004,107737.22582448002,112630.41469656002
2021-08-12,221751.20430416003,107964.06101772001,113787.14328644003
2021-08-13,221684.13536477002,107896.99207833,113787.14328644003
2021-08-16,220135.52306726004,106348.37978082,113787.14328644003
2021-08-17,221119.55808045002,107332.41479401,113787.14328644003
2021-08-18,220853.55602198004,107066.41273554001,113787.14328644003
2021-08-20,219214.14449141,105427.00120496999,113787.14328644003
2021-08-23,218165.75995043005,104378.61666399002,113787.14328644003
2021-08-24,218575.52531735002,104788.38203091,113787.14328644003
2021-08-25,219632.98599926,105845.84271281998,113787.14328644003
2021-08-26,220404.24212315003,106617.09883671002,113787.14328644003
2021-08-27,221158.80323358002,107841.05991714001,113317.74331644003
2021-08-30,223647.6710104,107899.93772395999,115747.73328644002
2021-08-31,224340.79270704003,105004.66276686001,119336.12994018002
2021-09-01,225569.57964606,105648.59952588,119920.98012018001
2021-09-02,226807.96133020002,106886.98121002,119920.98012018001
2021-09-03,227107.89779635,106364.95243591,120742.94536044002
2021-09-06,228176.31831507,107433.37295463,120742.94536044002
2021-09-07,228309.81922668,107566.87386623998,120742.94536044002
2021-09-08,229596.42518130003,108853.47982086,120742.94536044002
2021-09-09,230260.98502975004,109518.03966931,120742.94536044002
2021-09-13,230015.15429741002,109272.20893697,120742.94536044002
2021-09-14,229817.07611495,109074.13075450998,120742.94536044002
2021-09-15,230966.94656633004,110224.00120589002,120742.94536044002
2021-09-16,230701.81501974002,109958.86965929999,120742.94536044002
2021-09-17,229188.11283471002,105267.56737427,123920.54546044001
2021-09-20,227973.99087520002,109085.44541475999,118888.54546044001
2021-09-21,230074.99406949,111186.44860904998,118888.54546044001
2021-09-22,231553.52022987002,112664.97476943,118888.54546044001
2021-09-23,233987.45031018002,116142.73965474001,117844.71065544001
2021-09-24,234056.34645861003,111941.03604917001,122115.31040944
2021-09-27,234426.89047644002,112311.580067,122115.31040944
2021-09-28,233435.7077446,111310.03701516,122125.67072944
2021-09-29,233562.88880477002,111437.21807533003,122125.67072944
2021-09-30,234086.14844084,111714.8777114,122371.27072944
2021-10-01,233982.56729751,111611.29656807,122371.27072944
2021-10-04,235895.30437811,113524.03364867001,122371.27072944
2021-10-05,236574.23972724,114202.96899780001,122371.27072944
2021-10-06,235355.82446517,112984.55373573,122371.27072944
2021-10-07,237483.77342217998,112328.66897023997,125155.10445194
2021-10-08,238440.41195158,113285.30749964,125155.10445194
2021-10-11,239546.06147557998,114390.95702363999,125155.10445194
2021-10-12,239206.10330298,113278.30695927999,125927.7963437
2021-10-13,240856.16456398,114928.36822028,125927.7963437
2021-10-14,241316.69970042,114472.65335672,126844.0463437
2021-10-18,241601.34554534,114757.29920164001,126844.0463437
2021-10-19,239619.98403006,112775.93768635999,126844.0463437
2021-10-20,238487.63535434002,111643.58901064,126844.0463437
2021-10-21,237298.33345206,95552.13681836001,141746.1966337
2021-10-22,238449.9947257,114092.64832200001,124357.3464037
2021-10-25,238225.90315034,113868.55674664,124357.3464037
2021-10-26,240308.80476998002,115951.45836628001,124357.3464037
2021-10-27,240402.40168370004,112906.05533000003,127496.34635369999
2021-10-28,237204.05987334,116972.27336964001,120231.78650369999
2021-10-29,239249.2601597,119017.47365600002,120231.78650369999
2021-11-01,240544.69395498,117630.55720128,122914.13675369999
2021-11-02,242440.61465406,119526.47790036001,122914.13675369999
2021-11-03,241931.44037898,120323.20364528001,121608.23673369999
2021-11-04,243155.44917297998,121547.21243928,121608.23673369999
2021-11-08,246049.51919941997,122346.83246571998,123702.68673369999
2021-11-09,246944.25125898,123241.56452528,123702.68673369999
2021-11-10,245842.52069797996,122139.83396427997,123702.68673369999
2021-11-11,244710.77394298,123406.58720928003,121304.18673369999
2021-11-12,246577.32035697997,125273.13362327997,121304.18673369999
2021-11-15,247414.53542706,126110.34869336002,121304.18673369999
2021-11-16,246487.11890098,125182.93216727999,121304.18673369999
2021-11-17,246149.20520998,125102.01847628,121047.18673369999
2021-11-18,244747.62427506,123615.58757036,121132.03670469999
2021-11-22,240860.78754569998,119728.750841,121132.03670469999
2021-11-23,242757.86110533998,122887.32440063999,119870.53670469999
2021-11-24,242918.87884734,123048.34214264,119870.53670469999
2021-11-25,244491.96468206,121213.67820736002,123278.28647469998
2021-11-26,239351.53683533997,115867.25001063998,123484.28682469999
2021-11-29,239799.88360769994,115370.91560499997,124428.96800269998
2021-11-30,240839.16058341996,116410.19258071999,124428.96800269998
2021-12-01,241697.71280006,116982.69479735999,124715.01800269999
2021-12-02,245545.35941069998,120830.34140800001,124715.01800269999
2021-12-03,244028.40161405999,119313.38361136,124715.01800269999
2021-12-06,243715.81862541998,118974.80058271998,124741.01804269999
2021-12-07,245918.63371733998,117809.06623564,128109.56748169998
2021-12-08,249031.90030597997,120922.33282427999,128109.56748169998
2021-12-09,248708.99794469995,120599.43046299998,128109.56748169998
2021-12-10,250296.75654098,122187.18905928,128109.56748169998
2021-12-13,251344.83542441996,123235.26794271998,128109.56748169998
2021-12-14,250361.9763787,122252.408897,128109.56748169998
2021-12-15,248784.00332705997,120674.43584536,128109.56748169998
2021-12-16,248918.13993369997,121656.12254199998,127262.01739169998
2021-12-17,247772.10936469998,118943.56782899999,128828.54153569997
2021-12-20,243845.1094587,113657.56792300001,130187.54153569997
2021-12-21,245107.85045269996,114920.30891699999,130187.54153569997
2021-12-22,247271.98307769996,117084.44154199999,130187.54153569997
2021-12-23,249542.5290733,117397.98291406,132144.54615923998
2021-12-24,248891.62671713,117412.13023789003,131479.49647923998
2021-12-27,250682.33542063,119202.83894139,131479.49647923998
2021-12-28,251955.89148356998,120476.39500433001,131479.49647923998
2021-12-29,251485.78986875998,120006.29338952,131479.49647923998
2021-12-30,251015.60535916,119536.10887992001,131479.49647923998
2021-12-31,252916.20218375998,118700.31060999999,134215.89157376
2022-01-03,253779.86371876,119563.972145,134215.89157376
2022-01-04,253691.75154976,119475.85997599999,134215.89157376
2022-01-05,253290.28488876,119074.39331500001,134215.89157376
2022-01-06,252800.84156975994,118584.94999599997,134215.89157376
2022-01-07,253446.63720375998,119230.74563,134215.89157376
2022-01-10,254278.13445676,120062.242883,134215.89157376
2022-01-11,254621.29261176,120405.40103800001,134215.89157376
2022-01-12,256331.84743376,122115.95586000002,134215.89157376
2022-01-13,256729.56432176,122513.67274800001,134215.89157376
2022-01-14,257520.56035676,123304.668783,134215.89157376
2022-01-17,257708.40794976,123492.51637600001,134215.89157376
2022-01-18,255268.64744475996,121052.75587099999,134215.89157376
2022-01-19,255540.17261475997,121324.28104099998,134215.89157376
2022-01-20,256076.72629676003,116760.83472300002,139315.89157376
2022-01-21,254544.36069175997,107034.719118,147509.64157376
2022-01-24,250556.80731376,120546.36574000001,130010.44157375999
2022-01-25,253709.58643676,120585.145043,133124.44139376
2022-01-27,254355.06229576003,121046.62086200001,133308.44143376002
2022-01-28,253802.73596076004,120494.29452700002,133308.44143376002
2022-01-31,255448.27667476,122139.835241,133308.44143376002
2022-02-01,256466.79033476,120075.468413,136391.32192176
2022-02-02,257420.24780876,121028.92588699999,136391.32192176
2022-02-03,256791.75290976,120400.430988,136391.32192176
2022-02-04,255893.85144375998,119367.22954299998,136526.62190076002
2022-02-07,254925.86679376004,118399.24489300002,136526.62190076002
2022-02-08,253951.12146776,117424.49956699999,136526.62190076002
2022-02-09,255533.68638476002,119007.06448399999,136526.62190076002
2022-02-10,255308.51570276002,118781.89380200002,136526.62190076002
2022-02-11,254046.17274076003,105595.55084000001,148450.62190076002
2022-02-14,249471.52075476001,92062.09885400001,157409.42190076
2022-02-15,253631.07151376002,124949.64961300002,128681.42190076
2022-02-16,255891.47322876,127210.051328,128681.42190076
2022-02-17,254881.79705276,119134.475152,135747.32190076
2022-02-18,253305.59649376,117558.27459300001,135747.32190076
2022-02-21,252692.54737776,107333.225477,145359.32190076
2022-02-22,251739.97128776,106380.64938700001,145359.32190076
2022-02-23,251115.52211475998,101628.200124,149487.32199075999
2022-02-24,245963.37228476,96476.05029400002,149487.32199075999
2022-02-25,250769.77255475998,122070.450564,128699.32199075999
2022-02-28,252194.44636976003,121592.02437900004,130602.42199075999
2022-03-02,250691.24765175997,116337.77566099999,134353.47199075998
2022-03-03,250579.12132076,108902.64933,141676.47199075998
2022-03-04,247653.98964761995,131629.51765685997,116024.47199075998
2022-03-07,246010.32859975996,127277.85660899998,118732.47199075998
2022-03-08,246656.5624389,127924.09044814,118732.47199075998
2022-03-09,245939.34768175997,127512.87569100001,118426.47199075998
2022-03-10,245733.83939062,127307.36739986001,118426.47199075998
2022-03-11,246997.99639102,127419.02113226001,119578.97525875998
2022-03-14,247587.88202962,126978.85683086002,120609.02519875998
2022-03-15,246676.1794259,126067.15422714,120609.02519875998
2022-03-16,248501.01926521998,127891.99406646001,120609.02519875998
2022-03-17,247969.25474950002,127360.22955074003,120609.02519875998
2022-03-21,246318.37172816,125709.34652940002,120609.02519875998
2022-03-22,246031.06255922,125422.03736046002,120609.02519875998
2022-03-23,246120.19027735997,125511.16507860001,120609.02519875998
2022-03-24,246604.88101341997,125995.85581466,120609.02519875998
2022-03-25,246147.61209349998,125538.58689474,120609.02519875998
2022-03-28,245891.8737077,125282.84850894002,120609.02519875998
2022-03-29,248237.65281255997,127628.6276138,120609.02519875998
2022-03-30,249282.19534835996,128673.17014959999,120609.02519875998
2022-03-31,250166.52862136,129557.50342260001,120609.02519875998
2022-04-01,252466.56191261997,131857.53671386,120609.02519875998
2022-04-04,253281.29788536,134061.9726466,119219.32523875998
2022-04-05,254929.3807029,134517.00866414,120412.37203875998
2022-04-06,255722.69113975996,135310.319101,120412.37203875998
2022-04-07,255337.03782361996,134924.66578486,120412.37203875998
2022-04-08,255652.67059562,135240.29855686,120412.37203875998
2022-04-11,256742.46442776,136330.092389,120412.37203875998
2022-04-12,255657.21432561998,135244.84228686,120412.37203875998
2022-04-13,255983.8632339,135571.49119514,120412.37203875998
2022-04-18,254569.5301029,136089.65806414,118479.87203875998
2022-04-19,255506.36405461997,137026.49201585999,118479.87203875998
2022-04-20,255777.12360289996,137297.25156414,118479.87203875998
2022-04-21,256833.43825461998,138979.26621586,117854.17203875998
2022-04-22,255735.88059289995,137881.70855413997,117854.17203875998
2022-04-25,253148.88996875996,135294.71792999998,117854.17203875998
2022-04-26,254367.89618875997,136513.72415,117854.17203875998
2022-04-27,253288.22860875994,135434.05656999996,117854.17203875998
2022-04-28,254653.82212875996,136799.65008999998,117854.17203875998
2022-04-29,254803.79537461995,135892.62333585997,118911.17203875998
2022-05-02,254558.13822462,138814.96618586002,115743.17203875998
2022-05-04,252326.98836461996,136583.81632585998,115743.17203875998
2022-05-05,251791.25671462,126694.08467586002,125097.17203875998
2022-05-06,249988.52209876,124891.35006000003,125097.17203875998
2022-05-09,247033.05736461998,121935.88532586,125097.17203875998
2022-05-10,244365.42834876,118718.90633000001,125646.52201875998
2022-05-11,243500.6371029,107488.01508414,136012.62201875998
2022-05-12,242921.47217875998,106908.85016000002,136012.62201875998
2022-05-13,241719.18755461997,105706.56553586,136012.62201875998
2022-05-16,243165.5305729,107152.90855414001,136012.62201875998
2022-05-17,245064.27269875997,134638.90003,110425.37266875998
2022-05-18,248222.4871529,137797.11448414,110425.37266875998
2022-05-19,245925.69793876,135500.32527,110425.37266875998
2022-05-20,247862.24744876,137436.87478,110425.37266875998
2022-05-23,248072.88825462,137647.51558586,110425.37266875998
2022-05-24,247557.41387462,137132.04120586,110425.37266875998
2022-05-25,245096.39831289998,116622.82553414,128473.57277875999
2022-05-26,245717.34832375997,132467.67590499998,113249.67241875999
2022-05-27,245826.34752876003,132576.67511000004,113249.67241875999
2022-05-30,246394.86380462,133145.19138586,113249.67241875999
2022-05-31,248236.53800461997,134986.86558585998,113249.67241875999
2022-06-01,247875.71438462,134626.04196586,113249.67241875999
2022-06-02,248660.21313289998,135410.54071414,113249.67241875999
2022-06-03,247897.29971289996,134647.62729413997,113249.67241875999
2022-06-06,246863.00417876,133613.33176,113249.67241875999
2022-06-07,246245.70512789997,132996.03270913998,113249.67241875999
2022-06-08,247434.78778461998,134185.11536586,113249.67241875999
2022-06-09,247135.48812961997,133885.81571085998,113249.67241875999
2022-06-10,245647.5990879,132397.92666914,113249.67241875999
2022-06-13,242266.68927962,129017.01686086002,113249.67241875999
2022-06-14,242175.2062579,129316.53368913998,112858.67256876
2022-06-15,244000.35609790002,131141.68352914002,112858.67256876
2022-06-16,240139.08156289998,126271.00899414,113868.07256875999
2022-06-17,240264.8059629,71432.99981999998,168831.8061429
2022-06-20,237261.80612290002,138963.74863000002,98298.0574929
2022-06-21,244966.2293329,146668.17184,98298.0574929
2022-06-22,241834.5085129,143536.45102,98298.0574929
2022-06-23,243262.08127290002,144964.02378000002,98298.0574929
2022-06-24,247102.53277289998,148804.47527999998,98298.0574929
2022-06-27,247557.4323829,140901.87489,106655.5574929
2022-06-28,249566.1346629,142910.57717,106655.5574929
2022-06-29,248105.65592540003,140715.03248680002,107390.6234386
2022-06-30,248499.31456069998,141108.6911221,107390.6234386
2022-07-01,249595.18840540003,142204.5649668,107390.6234386
2022-07-04,249680.1373309,144727.51389230002,104952.6234386
2022-07-05,253968.61232110002,149015.9888825,104952.6234386
2022-07-06,253930.42856499995,148977.80512639997,104952.6234386
2022-07-07,254773.54448365,148601.65906344,106171.88542021
2022-07-08,255667.23298578005,149495.34756557003,106171.88542021
2022-07-11,256227.06382719998,150055.17840699,106171.88542021
2022-07-12,255058.77933197003,148886.89391176004,106171.88542021
2022-07-13,255338.45332442003,149166.56790421004,106171.88542021
2022-07-14,253468.62865422998,147296.74323402,106171.88542021
2022-07-15,255503.09568525,149331.21026504,106171.88542021
2022-07-18,258264.31174118997,152092.42632097998,106171.88542021
2022-07-19,259791.36358462,153619.47816441,106171.88542021
2022-07-20,262076.78526035004,155636.09996014,106440.68530021001
2022-07-21,263272.4432243,156831.75792408996,106440.68530021001
2022-07-22,262636.37425706,155387.08904884997,107249.28520821001
2022-07-25,263442.91928733,156193.63407912,107249.28520821001
2022-07-26,260540.36749725003,153291.08228904,107249.28520821001
2022-07-27,261133.04874933,153883.76354112,107249.28520821001
2022-07-28,261308.86069542,154059.57548721,107249.28520821001
2022-07-29,265009.32042274997,157560.43524453999,107448.88517821001
2022-08-01,264745.42957739,126226.54439918003,138518.88517821
2022-08-02,265119.09161446005,126600.20643625002,138518.88517821
2022-08-03,264085.06338353,125566.17820531999,138518.88517821
2022-08-04,264933.15604713,126414.27086892,138518.88517821
2022-08-05,264756.43714865,126237.55197044,138518.88517821
2022-08-08,262722.37809291,124203.4929147,138518.88517821
2022-08-10,261294.83628463,119969.90097642002,141324.93530821
2022-08-11,265344.40551823,125886.17021001999,139458.23530821
2022-08-12,264543.47794765997,124896.59263945,139646.88530820998
2022-08-16,265755.01852076,126108.13321255,139646.88530820998
2022-08-17,266795.62397093995,127148.73866272999,139646.88530820998
2022-08-18,267388.60928805,153975.73397984004,113412.87530820997
2022-08-19,266307.36455691,152894.4892487,113412.87530820997
2022-08-22,266263.02757003997,152850.15226183002,113412.87530820997
2022-08-23,267406.94010028994,153069.16327207995,114337.77682820997
2022-08-24,269175.07538429,153106.29837608003,116068.77700820997
2022-08-25,270412.79317861,154351.91617039999,116060.87700820998
2022-08-26,270405.82611953,154344.94911132002,116060.87700820998
2022-08-29,270247.26857817,153681.24492733,116566.02365083998
2022-08-30,272011.23408764997,155445.21043680998,116566.02365083998
2022-09-01,271849.22122316,155283.19757232,116566.02365083998
2022-09-02,270845.29384324,154279.2701924,116566.02365083998
2022-09-05,270901.21811630996,154335.19446546998,116566.02365083998
2022-09-06,270470.86139265,153904.83774181,116566.02365083998
2022-09-07,271514.86267666996,153477.43142212,118037.43125454999
2022-09-08,272593.65446042997,154556.22320587997,118037.43125454999
2022-09-09,273923.60561042995,155886.17435587998,118037.43125454999
2022-09-12,277082.37654446997,159044.94528992,118037.43125454999
2022-09-13,276517.10679406,158479.67553950998,118037.43125454999
2022-09-14,274088.37006498,156050.93881043,118037.43125454999
2022-09-15,272101.83137905,154064.40012449998,118037.43125454999
2022-09-16,269352.16836782,151314.73711326998,118037.43125454999
2022-09-19,266744.26998636,148706.83873180998,118037.43125454999
2022-09-20,268574.27135321,150536.84009866,118037.43125454999
2022-09-21,268735.32545604,150808.59419749,117926.73125854999
2022-09-22,268957.98766204,151031.25640349,117926.73125854999
2022-09-23,268243.24408989,123979.71283134,144263.53125854998
2022-09-26,267398.14256735996,161185.96130881002,106212.18125854997
2022-09-27,267531.6531105599,161319.47185200997,106212.18125854997
2022-09-28,266952.24800424,160740.06674569,106212.18125854997
2022-09-29,266171.47690819995,159959.29564965,106212.18125854997
2022-09-30,266552.08549623995,160339.90423769,106212.18125854997
2022-10-03,265994.61175687,154019.43031832002,111975.18143854997
